CustomerID,Age,Gender,Location,IncomeRange,SkinType,PurchaseFrequency,AOV,SubscriptionStatus,WebsiteVisits,EmailClicks,SocialEngagement,CustomerSegment,OrderDate,PurchaseIntervalDays,PaymentMethod,CouponUsed,Product,Returned,Rating,EmailOpenRate,SMSConversion,SocialCampaignClicks,ReferralUsed,LoyaltyProgram,NPS,FeedbackSentiment,SupportTickets
662,33,Male,Bangalore,25k-50k,Dry,1,1492,No,29,5,17,Repeat,01-02-2024,59,Card,Yes,Shampoo,No,5,55,3,20,No,Inactive,0,Positive,4
663,38,Male,Delhi,50k-75k,Normal,6,4979,No,19,6,11,New,15-01-2025,29,COD,Yes,Face Wash,No,3,88,9,47,No,Active,8,Positive,3
664,28,Male,Bangalore,50k-75k,Combination,2,3067,Yes,28,9,15,New,11-04-2023,32,Wallet,No,Conditioner,No,1,16,0,14,No,Inactive,7,Positive,1
665,54,Female,Bangalore,25k-50k,Oily,6,4319,No,1,2,13,Repeat,24-04-2023,38,Wallet,No,Conditioner,No,2,52,5,27,No,Inactive,6,Positive,1
666,53,Female,Chennai,50k-75k,Combination,5,955,No,13,8,2,VIP,16-12-2024,9,Wallet,No,Conditioner,No,2,34,7,32,Yes,Inactive,0,Positive,0
667,52,Female,Hyderabad,25k-50k,Oily,6,1299,No,18,5,0,Churn Risk,09-05-2025,34,Wallet,No,Moisturizer,No,5,14,1,9,No,Active,2,Positive,1
668,36,Other,Hyderabad,75k-100k,Sensitive,2,2682,No,14,1,6,Churn Risk,18-01-2025,46,Wallet,No,Moisturizer,No,5,77,19,7,No,Active,4,Positive,1
669,37,Male,Bangalore,25k-50k,Combination,5,641,No,29,3,17,New,20-10-2024,39,Card,No,Sunscreen,No,4,67,19,0,No,Inactive,10,Positive,2
670,35,Female,Delhi,50k-75k,Combination,4,1720,Yes,16,6,1,Repeat,01-01-2023,79,UPI,No,Shampoo,No,4,20,15,41,No,Inactive,3,Positive,0
671,64,Other,Delhi,50k-75k,Normal,3,2584,No,27,4,10,Repeat,21-07-2025,87,UPI,No,Moisturizer,No,3,28,17,33,No,Inactive,10,Positive,2
672,58,Male,Chennai,25k-50k,Oily,1,782,No,9,9,2,New,06-12-2023,84,UPI,Yes,Shampoo,No,3,6,18,35,No,Inactive,0,Neutral,4
673,31,Female,Bangalore,50k-75k,Oily,1,4680,No,11,8,9,New,25-05-2024,34,COD,No,Serum,No,4,76,10,41,No,Inactive,6,Neutral,2
674,32,Male,Bangalore,50k-75k,Sensitive,2,1309,No,5,4,12,Repeat,10-08-2023,13,Card,No,Face Wash,No,1,12,15,21,No,Active,8,Positive,0
675,48,Female,Hyderabad,25k-50k,Combination,2,2355,No,22,2,18,New,05-11-2023,7,Wallet,No,Shampoo,No,5,69,11,12,No,Active,0,Positive,3
676,18,Male,Chennai,25k-50k,Normal,3,4319,No,19,7,18,New,24-11-2023,67,UPI,No,Serum,No,1,69,8,19,No,Inactive,7,Positive,0
677,20,Female,Mumbai,50k-75k,Dry,4,1540,No,26,0,9,Repeat,02-11-2023,44,Wallet,No,Moisturizer,No,4,5,4,20,No,Active,4,Positive,2
678,33,Female,Delhi,25k-50k,Normal,2,4232,No,15,7,12,New,08-02-2023,24,Wallet,No,Conditioner,No,1,76,14,10,No,Inactive,1,Positive,0
679,40,Male,Delhi,50k-75k,Normal,1,3842,No,24,1,2,Repeat,11-02-2023,5,Card,No,Serum,No,2,0,15,3,No,Inactive,4,Positive,4
680,28,Male,Bangalore,75k-100k,Normal,3,1037,No,3,3,1,New,26-12-2023,50,UPI,Yes,Serum,No,3,1,4,18,No,Inactive,9,Positive,1
681,29,Female,Chennai,25k-50k,Normal,1,2452,No,26,7,7,Repeat,05-06-2025,9,Wallet,No,Moisturizer,No,2,47,13,26,No,Active,6,Neutral,1
682,27,Other,Mumbai,50k-75k,Combination,5,1663,No,27,7,15,New,02-02-2025,61,Wallet,Yes,Sunscreen,No,4,84,2,24,No,Inactive,9,Positive,3
683,49,Female,Delhi,50k-75k,Normal,2,1007,No,9,9,16,Repeat,14-07-2024,40,COD,No,Sunscreen,No,4,84,9,26,No,Inactive,6,Positive,2
684,33,Female,Chennai,50k-75k,Oily,2,2569,Yes,12,4,16,New,14-02-2024,29,COD,No,Conditioner,No,5,22,17,38,No,Active,7,Neutral,0
685,25,Male,Mumbai,25k-50k,Oily,2,2493,No,4,5,16,New,20-07-2025,43,COD,No,Face Wash,No,3,27,11,35,No,Inactive,6,Positive,1
686,55,Female,Bangalore,50k-75k,Normal,1,2775,No,16,4,19,New,21-09-2023,58,Wallet,No,Moisturizer,No,2,33,1,13,No,Inactive,1,Positive,3
687,29,Female,Hyderabad,<25k,Oily,4,2389,No,20,5,7,New,27-01-2023,30,COD,No,Sunscreen,No,4,84,8,3,No,Active,0,Positive,1
688,41,Female,Delhi,25k-50k,Combination,3,3645,No,2,8,5,VIP,26-08-2024,41,UPI,Yes,Serum,No,2,80,15,32,No,Inactive,2,Positive,3
689,45,Male,Delhi,50k-75k,Dry,4,1440,No,2,2,7,VIP,21-02-2023,8,UPI,No,Sunscreen,No,3,83,15,12,No,Inactive,7,Positive,2
690,25,Female,Mumbai,25k-50k,Normal,7,2798,No,28,7,1,New,01-11-2023,15,Card,Yes,Conditioner,No,5,43,7,26,No,Inactive,0,Negative,4
691,45,Female,Hyderabad,25k-50k,Oily,2,1202,No,22,6,19,VIP,18-06-2024,53,UPI,No,Face Wash,No,5,68,6,18,Yes,Inactive,6,Neutral,1
692,53,Other,Chennai,25k-50k,Oily,6,2063,No,2,4,16,Repeat,29-12-2024,87,Card,Yes,Sunscreen,Yes,5,75,9,37,No,Inactive,6,Neutral,1
693,43,Female,Bangalore,25k-50k,Combination,3,3013,No,19,0,11,Repeat,18-06-2023,22,Wallet,Yes,Shampoo,No,2,47,5,42,No,Inactive,8,Positive,2
694,25,Female,Chennai,<25k,Combination,2,4379,No,19,9,0,Repeat,20-06-2023,65,Card,No,Shampoo,No,2,12,12,2,No,Active,1,Neutral,1
695,45,Female,Mumbai,25k-50k,Dry,1,3532,No,2,9,4,New,28-03-2025,65,COD,No,Face Wash,No,2,78,14,36,No,Inactive,10,Positive,1
696,45,Male,Delhi,25k-50k,Sensitive,5,2853,Yes,13,1,18,New,07-01-2024,61,Wallet,Yes,Conditioner,No,3,8,12,21,No,Inactive,2,Neutral,1
697,54,Female,Delhi,75k-100k,Sensitive,2,4960,No,7,6,12,Repeat,07-08-2024,32,UPI,No,Face Wash,No,2,39,12,4,No,Inactive,3,Positive,2
698,58,Male,Chennai,<25k,Sensitive,4,1789,No,25,3,19,VIP,02-05-2023,55,Card,No,Serum,No,1,98,3,46,No,Inactive,5,Negative,0
699,53,Male,Bangalore,75k-100k,Dry,4,2431,No,0,9,0,VIP,13-06-2024,33,UPI,No,Conditioner,No,3,49,12,36,No,Inactive,10,Positive,2
700,44,Male,Mumbai,50k-75k,Normal,4,3035,No,26,6,9,Churn Risk,26-03-2024,7,UPI,No,Conditioner,No,3,47,13,24,No,Inactive,4,Positive,4
701,34,Female,Bangalore,50k-75k,Sensitive,2,4084,Yes,24,7,3,Repeat,26-01-2025,11,COD,No,Serum,No,4,72,18,10,No,Inactive,1,Negative,3
702,26,Male,Mumbai,<25k,Sensitive,1,1596,No,4,2,10,Repeat,13-01-2025,74,Card,No,Shampoo,No,3,3,11,6,No,Inactive,10,Positive,2
703,50,Female,Bangalore,100k+,Oily,4,1735,No,25,0,19,VIP,04-06-2023,82,COD,No,Moisturizer,No,4,0,4,36,Yes,Inactive,1,Neutral,3
704,37,Female,Chennai,75k-100k,Oily,2,4165,No,3,8,5,Repeat,24-04-2023,7,Card,Yes,Conditioner,No,2,16,3,15,No,Active,9,Positive,4
705,30,Male,Hyderabad,25k-50k,Normal,7,2404,No,6,1,2,VIP,25-03-2025,14,COD,No,Sunscreen,No,1,58,14,38,No,Inactive,1,Negative,1
706,45,Male,Mumbai,25k-50k,Combination,4,895,No,7,3,4,Repeat,10-10-2023,64,UPI,Yes,Serum,No,3,75,16,30,No,Active,9,Negative,1
707,46,Female,Chennai,50k-75k,Dry,3,4179,No,26,0,11,New,29-12-2024,8,UPI,No,Sunscreen,No,3,3,14,13,No,Inactive,9,Positive,3
708,30,Female,Delhi,100k+,Sensitive,6,3071,No,7,0,0,New,23-05-2023,51,UPI,No,Conditioner,No,4,40,0,16,No,Active,1,Positive,2
709,63,Male,Delhi,50k-75k,Dry,4,3482,No,21,6,12,VIP,24-11-2024,1,UPI,No,Face Wash,No,1,2,16,47,No,Inactive,1,Neutral,2
710,52,Female,Bangalore,50k-75k,Oily,3,3775,No,7,9,10,Repeat,01-04-2024,89,Wallet,No,Serum,No,2,4,1,32,No,Inactive,7,Negative,0
711,23,Female,Delhi,25k-50k,Dry,5,3540,No,25,9,13,Repeat,01-06-2025,29,UPI,No,Serum,No,1,69,14,36,No,Inactive,1,Neutral,1
712,35,Male,Hyderabad,50k-75k,Oily,2,1835,No,0,1,13,Repeat,19-10-2024,75,Wallet,Yes,Face Wash,No,4,49,11,30,No,Active,7,Neutral,3
713,22,Female,Mumbai,25k-50k,Dry,5,2068,No,10,4,13,Repeat,27-05-2024,55,Card,No,Conditioner,No,2,50,7,40,No,Inactive,9,Positive,0
714,64,Other,Bangalore,50k-75k,Oily,2,3218,No,19,9,2,New,15-01-2024,46,UPI,Yes,Conditioner,No,3,68,8,19,No,Inactive,3,Positive,4
715,42,Female,Mumbai,<25k,Dry,2,1713,Yes,11,6,13,Repeat,26-06-2025,6,Card,No,Conditioner,No,5,30,5,48,No,Inactive,6,Negative,2
716,19,Male,Mumbai,<25k,Sensitive,1,3554,No,7,6,0,Repeat,11-07-2025,36,Wallet,No,Sunscreen,Yes,1,9,19,49,No,Inactive,1,Positive,4
717,27,Female,Chennai,50k-75k,Sensitive,4,2513,No,22,3,8,Churn Risk,30-01-2025,47,UPI,Yes,Shampoo,No,5,45,17,13,No,Inactive,0,Positive,2
718,47,Female,Delhi,50k-75k,Normal,4,4085,Yes,18,4,8,New,16-11-2024,78,Wallet,Yes,Conditioner,No,4,21,19,7,No,Active,10,Positive,1
719,62,Male,Mumbai,25k-50k,Dry,3,1874,Yes,18,6,18,New,18-07-2023,45,Card,No,Shampoo,No,2,67,15,43,No,Inactive,10,Positive,0
720,22,Female,Hyderabad,75k-100k,Combination,2,879,Yes,1,7,5,Repeat,06-02-2024,46,Card,No,Shampoo,No,4,6,9,33,No,Inactive,4,Positive,2
721,50,Female,Hyderabad,25k-50k,Normal,4,592,No,11,2,2,Repeat,12-03-2025,24,COD,Yes,Conditioner,No,3,90,5,32,No,Inactive,4,Positive,1
722,18,Female,Delhi,50k-75k,Dry,2,992,No,14,0,7,Repeat,31-05-2025,39,Wallet,No,Face Wash,No,5,2,5,44,No,Inactive,0,Positive,0
723,35,Female,Delhi,75k-100k,Combination,2,1655,Yes,24,9,5,Repeat,17-01-2023,73,UPI,Yes,Sunscreen,No,4,17,15,1,No,Inactive,2,Neutral,4
724,49,Male,Bangalore,75k-100k,Sensitive,1,4603,No,3,8,8,Repeat,05-02-2023,32,UPI,No,Serum,No,3,37,12,40,No,Inactive,6,Negative,0
725,64,Female,Bangalore,75k-100k,Sensitive,1,4951,Yes,2,1,2,Repeat,04-09-2024,39,Wallet,No,Face Wash,No,4,55,0,45,No,Inactive,8,Positive,1
726,28,Female,Bangalore,<25k,Sensitive,0,1442,No,22,5,14,Churn Risk,17-03-2024,22,COD,No,Face Wash,No,4,69,14,33,No,Inactive,1,Positive,3
727,38,Male,Delhi,25k-50k,Combination,2,1160,No,8,7,12,Repeat,24-08-2023,51,Wallet,No,Sunscreen,No,5,59,11,13,No,Inactive,1,Negative,1
728,43,Female,Mumbai,50k-75k,Oily,5,1919,Yes,18,6,3,Repeat,01-04-2025,9,Wallet,No,Serum,No,5,45,8,5,No,Inactive,4,Positive,2
729,42,Female,Chennai,25k-50k,Dry,4,2237,No,19,2,14,New,10-05-2023,20,Wallet,No,Sunscreen,No,1,76,8,26,No,Inactive,7,Positive,3
730,39,Male,Bangalore,<25k,Normal,1,2285,No,17,4,0,New,26-02-2024,18,Wallet,No,Moisturizer,No,5,95,0,14,Yes,Inactive,1,Positive,4
731,44,Female,Chennai,50k-75k,Normal,1,2880,Yes,24,4,4,VIP,05-04-2024,75,Card,No,Moisturizer,No,1,78,11,38,No,Inactive,4,Positive,3
732,30,Male,Hyderabad,50k-75k,Sensitive,4,4287,No,17,1,13,Churn Risk,02-03-2024,33,Wallet,Yes,Conditioner,No,3,51,8,14,No,Inactive,3,Positive,4
733,50,Male,Delhi,50k-75k,Oily,3,4111,No,7,3,9,New,23-02-2024,31,Wallet,Yes,Face Wash,No,4,14,0,43,No,Inactive,9,Positive,1
734,51,Male,Hyderabad,25k-50k,Dry,5,4167,No,6,7,17,New,19-05-2023,36,COD,Yes,Serum,No,1,91,0,16,No,Inactive,4,Negative,3
735,58,Male,Bangalore,<25k,Dry,3,954,No,13,1,0,VIP,06-01-2025,2,Wallet,Yes,Sunscreen,No,4,83,7,13,No,Active,10,Negative,4
736,52,Female,Mumbai,25k-50k,Normal,4,4075,Yes,6,5,14,New,22-06-2024,66,Wallet,No,Sunscreen,No,5,62,8,11,No,Inactive,0,Positive,2
737,18,Male,Bangalore,50k-75k,Normal,3,4155,Yes,7,0,2,New,05-09-2023,81,Card,No,Face Wash,No,3,13,19,26,No,Inactive,10,Positive,3
738,38,Female,Chennai,25k-50k,Normal,1,3024,No,4,1,13,VIP,20-03-2025,13,Wallet,No,Face Wash,No,2,55,10,23,No,Inactive,6,Positive,4
739,23,Male,Bangalore,75k-100k,Dry,2,802,No,21,2,11,VIP,21-04-2023,22,Wallet,Yes,Face Wash,No,2,4,15,27,No,Inactive,2,Neutral,0
740,45,Other,Mumbai,25k-50k,Normal,2,3330,No,21,1,6,Repeat,12-03-2024,23,Wallet,No,Serum,No,3,69,15,45,No,Inactive,6,Positive,3
741,34,Female,Mumbai,75k-100k,Dry,5,3775,No,7,4,19,New,16-04-2025,33,COD,No,Shampoo,No,2,63,3,17,No,Inactive,2,Negative,3
742,22,Female,Delhi,50k-75k,Sensitive,4,3208,No,8,9,13,Repeat,06-09-2024,1,COD,No,Face Wash,No,1,91,19,41,No,Inactive,3,Negative,3
743,48,Male,Delhi,25k-50k,Oily,1,3619,No,19,7,18,New,30-05-2025,36,Card,No,Face Wash,No,3,53,6,35,No,Inactive,3,Positive,1
744,22,Male,Mumbai,25k-50k,Normal,4,963,No,13,8,3,VIP,03-02-2024,39,Wallet,No,Sunscreen,No,5,46,16,1,No,Inactive,1,Neutral,4
745,55,Male,Mumbai,25k-50k,Dry,2,787,No,25,0,19,Repeat,10-01-2024,61,UPI,No,Sunscreen,No,2,26,9,21,Yes,Inactive,5,Positive,3
746,20,Female,Chennai,50k-75k,Sensitive,10,1867,No,5,2,12,VIP,04-09-2024,35,COD,Yes,Face Wash,No,3,91,15,17,No,Inactive,2,Negative,4
747,40,Female,Bangalore,50k-75k,Combination,2,3923,No,14,5,13,Repeat,14-03-2024,13,Card,No,Shampoo,No,4,95,18,27,No,Inactive,7,Neutral,0
748,54,Female,Delhi,50k-75k,Sensitive,2,1981,No,14,5,7,Repeat,25-01-2024,86,UPI,No,Face Wash,No,3,13,5,29,No,Inactive,5,Neutral,3
749,54,Female,Chennai,50k-75k,Oily,0,2171,No,15,6,17,New,30-08-2024,63,UPI,No,Moisturizer,No,5,4,16,24,No,Inactive,0,Positive,1
750,27,Male,Bangalore,50k-75k,Sensitive,2,3752,No,9,5,4,Churn Risk,17-04-2023,43,Wallet,No,Moisturizer,Yes,2,27,4,18,No,Active,1,Neutral,3
751,27,Female,Delhi,50k-75k,Normal,3,4149,No,11,9,10,New,14-07-2024,87,Card,No,Serum,No,4,77,13,27,No,Inactive,5,Positive,4
752,36,Female,Chennai,25k-50k,Normal,6,2269,No,26,9,8,Repeat,13-05-2024,67,UPI,No,Conditioner,No,5,46,1,34,No,Inactive,7,Positive,3
753,34,Female,Hyderabad,75k-100k,Combination,2,1281,No,12,1,0,VIP,06-09-2023,11,UPI,No,Conditioner,No,1,48,18,13,No,Active,0,Positive,2
754,38,Female,Hyderabad,75k-100k,Dry,8,524,No,27,9,5,Repeat,14-09-2024,29,COD,No,Face Wash,No,3,26,5,34,Yes,Inactive,0,Positive,1
755,31,Male,Delhi,100k+,Sensitive,1,1725,No,9,2,7,Churn Risk,15-02-2024,53,COD,Yes,Moisturizer,No,4,22,12,17,No,Inactive,2,Positive,0
756,26,Male,Chennai,25k-50k,Combination,4,2296,No,24,1,0,VIP,16-06-2025,41,UPI,Yes,Shampoo,Yes,4,84,8,30,No,Inactive,9,Positive,4
757,63,Female,Bangalore,75k-100k,Normal,3,3748,No,13,3,3,Repeat,20-05-2025,77,Card,Yes,Moisturizer,No,4,23,11,40,No,Active,8,Neutral,0
758,18,Female,Bangalore,75k-100k,Dry,0,3466,No,12,8,12,VIP,05-10-2023,38,Wallet,No,Moisturizer,No,1,85,12,2,No,Active,6,Positive,4
759,62,Male,Chennai,50k-75k,Dry,1,3654,Yes,19,0,11,Churn Risk,28-02-2025,80,UPI,No,Face Wash,No,1,19,11,41,No,Inactive,3,Neutral,2
760,30,Female,Hyderabad,50k-75k,Oily,3,3368,Yes,23,8,3,Repeat,23-12-2024,3,Wallet,Yes,Conditioner,No,5,65,3,19,No,Inactive,10,Neutral,4
761,21,Male,Chennai,100k+,Normal,2,1700,No,15,1,14,New,22-11-2023,85,Card,No,Face Wash,No,4,1,4,27,No,Inactive,9,Positive,0
762,18,Female,Hyderabad,100k+,Dry,2,3781,No,25,0,9,VIP,27-02-2025,44,COD,Yes,Conditioner,No,1,35,11,10,No,Inactive,2,Neutral,4
763,57,Other,Hyderabad,50k-75k,Oily,0,1443,No,4,2,6,New,26-06-2024,63,UPI,No,Conditioner,No,3,35,5,3,No,Inactive,5,Positive,1
764,49,Female,Bangalore,50k-75k,Oily,2,1090,Yes,26,0,18,Repeat,07-01-2023,6,COD,No,Face Wash,No,5,94,11,11,No,Inactive,3,Positive,3
765,51,Female,Delhi,75k-100k,Normal,0,1662,No,29,6,0,New,23-06-2024,37,UPI,No,Face Wash,No,2,73,18,46,No,Inactive,5,Positive,0
766,45,Male,Mumbai,<25k,Dry,3,4816,No,13,1,8,New,11-05-2024,79,COD,Yes,Conditioner,No,2,19,13,19,No,Inactive,7,Positive,1
767,48,Male,Chennai,25k-50k,Dry,4,987,No,21,8,4,New,12-01-2024,89,Card,No,Conditioner,No,1,68,12,38,No,Active,0,Neutral,4
768,25,Female,Hyderabad,100k+,Sensitive,2,794,No,6,1,8,VIP,15-07-2023,29,UPI,No,Serum,No,5,9,11,35,Yes,Inactive,4,Positive,3
769,56,Male,Chennai,75k-100k,Dry,4,884,No,12,7,14,Repeat,03-05-2023,77,Card,No,Conditioner,No,4,28,16,6,No,Inactive,1,Positive,3
770,43,Male,Delhi,100k+,Oily,4,1058,Yes,29,5,3,New,30-07-2024,87,Card,No,Face Wash,No,4,51,17,46,No,Active,2,Neutral,4
771,51,Female,Delhi,50k-75k,Combination,4,4566,No,27,5,4,Repeat,22-09-2023,29,Card,No,Face Wash,No,4,38,9,43,No,Inactive,4,Neutral,4
772,20,Male,Mumbai,50k-75k,Normal,2,4943,No,24,3,17,VIP,31-08-2023,30,Card,Yes,Sunscreen,No,2,20,11,28,Yes,Active,6,Neutral,3
773,29,Female,Mumbai,100k+,Combination,3,4387,Yes,17,0,8,Repeat,26-01-2024,77,UPI,No,Serum,No,3,85,16,22,No,Inactive,4,Positive,0
774,18,Female,Hyderabad,25k-50k,Dry,0,966,No,3,9,17,Churn Risk,04-08-2024,6,UPI,No,Conditioner,No,4,98,13,31,No,Inactive,9,Positive,4
775,61,Female,Mumbai,75k-100k,Oily,4,4048,No,8,7,15,Churn Risk,09-03-2023,54,Card,No,Moisturizer,No,4,8,6,9,Yes,Inactive,2,Neutral,2
776,22,Female,Hyderabad,50k-75k,Combination,2,4585,Yes,17,6,6,New,04-03-2024,51,UPI,Yes,Shampoo,No,5,70,5,16,No,Active,10,Neutral,4
777,47,Female,Bangalore,25k-50k,Normal,4,4549,No,22,5,3,Repeat,08-03-2025,26,UPI,No,Shampoo,No,2,60,9,22,No,Inactive,4,Positive,2
778,47,Female,Hyderabad,<25k,Sensitive,1,2773,No,11,4,17,Repeat,05-03-2024,12,Wallet,Yes,Sunscreen,No,2,18,11,12,No,Inactive,9,Neutral,1
779,34,Female,Mumbai,50k-75k,Combination,4,4998,No,10,1,6,Churn Risk,28-08-2023,17,COD,No,Face Wash,No,2,24,18,28,No,Inactive,9,Neutral,2
780,64,Male,Chennai,50k-75k,Sensitive,3,587,No,0,0,5,Repeat,01-02-2023,84,COD,No,Shampoo,No,4,24,18,21,No,Inactive,7,Positive,0
781,40,Female,Mumbai,25k-50k,Dry,3,2869,No,0,6,14,New,07-07-2025,46,COD,No,Serum,No,5,8,5,20,No,Inactive,5,Negative,4
782,32,Female,Delhi,50k-75k,Dry,4,4976,No,4,3,0,Repeat,08-06-2024,16,Card,No,Moisturizer,No,3,84,2,7,No,Inactive,5,Negative,2
783,54,Female,Mumbai,50k-75k,Normal,1,3496,No,26,1,3,Repeat,26-07-2025,46,Wallet,No,Conditioner,No,1,5,3,11,Yes,Inactive,3,Neutral,1
784,38,Male,Bangalore,75k-100k,Sensitive,3,3772,Yes,6,2,13,New,29-08-2024,20,UPI,Yes,Sunscreen,No,3,16,10,23,No,Inactive,9,Positive,3
785,31,Female,Hyderabad,<25k,Sensitive,5,1296,No,23,1,12,Repeat,28-08-2023,78,Card,Yes,Moisturizer,No,1,12,15,17,No,Inactive,5,Neutral,1
786,19,Male,Delhi,50k-75k,Normal,3,1594,No,17,8,6,New,08-12-2023,80,UPI,No,Sunscreen,No,1,16,8,22,No,Inactive,1,Neutral,2
787,28,Female,Hyderabad,<25k,Combination,3,3960,No,14,3,18,Churn Risk,27-05-2024,6,COD,No,Shampoo,No,3,81,9,45,No,Inactive,6,Positive,2
788,56,Other,Hyderabad,<25k,Normal,4,3176,No,28,0,4,Repeat,01-12-2023,62,Wallet,No,Shampoo,No,2,37,1,40,No,Inactive,10,Positive,0
789,55,Male,Mumbai,25k-50k,Dry,2,3408,No,18,4,11,Churn Risk,14-01-2023,87,UPI,No,Moisturizer,No,4,76,10,46,No,Active,4,Positive,3
790,51,Female,Chennai,50k-75k,Sensitive,4,3488,No,5,6,3,VIP,22-02-2025,3,Card,No,Sunscreen,No,5,9,4,28,No,Inactive,4,Positive,4
791,55,Male,Delhi,<25k,Oily,7,4166,No,3,0,16,Repeat,22-03-2024,12,UPI,Yes,Shampoo,No,4,18,13,27,No,Inactive,0,Neutral,0
792,51,Female,Bangalore,<25k,Oily,2,4940,No,29,3,7,New,14-04-2023,68,Card,No,Moisturizer,Yes,3,20,14,42,No,Inactive,5,Positive,0
793,35,Male,Bangalore,25k-50k,Dry,3,985,No,8,8,11,Repeat,18-02-2023,7,COD,No,Shampoo,No,2,68,12,31,Yes,Inactive,4,Positive,3
794,47,Female,Chennai,100k+,Sensitive,2,4257,No,4,2,9,Repeat,18-04-2023,25,Wallet,No,Serum,No,3,28,14,33,No,Active,5,Negative,0
795,32,Male,Chennai,100k+,Sensitive,2,3710,Yes,6,7,15,New,18-04-2024,40,Card,Yes,Serum,No,3,61,12,24,No,Inactive,3,Negative,2
796,44,Male,Mumbai,<25k,Normal,2,2214,No,8,7,7,Repeat,02-06-2023,1,Wallet,No,Moisturizer,No,2,8,13,48,No,Inactive,10,Positive,1
797,51,Male,Bangalore,25k-50k,Combination,2,1990,No,18,8,19,VIP,19-12-2024,72,UPI,Yes,Face Wash,No,2,50,11,37,No,Inactive,5,Positive,3
798,55,Male,Delhi,100k+,Normal,2,2677,No,16,6,14,VIP,21-02-2023,68,Wallet,No,Sunscreen,No,5,35,6,31,No,Inactive,0,Neutral,3
799,50,Female,Chennai,<25k,Oily,4,4677,No,28,4,2,VIP,08-02-2023,81,Card,Yes,Serum,No,4,98,10,43,No,Inactive,9,Positive,4
800,41,Male,Chennai,<25k,Sensitive,2,4705,No,3,9,3,Repeat,26-06-2025,62,Card,Yes,Serum,No,1,0,14,43,No,Active,10,Neutral,2
801,32,Female,Chennai,<25k,Combination,0,509,No,4,3,4,Repeat,19-04-2025,19,Wallet,No,Moisturizer,No,5,6,6,2,No,Inactive,10,Neutral,1
802,47,Female,Delhi,100k+,Normal,1,4267,Yes,17,5,4,Repeat,22-06-2024,5,Card,No,Sunscreen,No,3,43,13,38,No,Inactive,5,Positive,1
803,59,Female,Bangalore,75k-100k,Combination,2,3289,No,8,2,15,VIP,06-06-2023,50,Wallet,No,Serum,No,5,74,1,24,No,Active,10,Positive,3
804,34,Female,Delhi,25k-50k,Oily,7,1922,No,4,7,15,Repeat,03-08-2023,49,COD,No,Serum,No,2,52,2,5,No,Inactive,0,Positive,0
805,22,Female,Delhi,<25k,Combination,3,1225,No,20,3,9,New,17-05-2024,59,UPI,No,Conditioner,No,3,30,0,48,No,Inactive,8,Negative,1
806,46,Male,Mumbai,100k+,Sensitive,1,1993,No,27,9,4,Repeat,30-10-2023,73,UPI,No,Sunscreen,No,5,9,3,35,No,Inactive,1,Positive,3
807,21,Male,Chennai,50k-75k,Combination,3,3208,No,16,1,12,VIP,14-04-2024,83,Card,Yes,Sunscreen,No,5,8,19,9,No,Inactive,7,Positive,4
808,27,Female,Bangalore,50k-75k,Combination,4,1938,No,15,4,13,New,04-05-2024,60,Wallet,Yes,Serum,No,2,20,5,12,No,Active,6,Positive,1
809,34,Female,Mumbai,25k-50k,Normal,5,2224,No,16,7,9,VIP,11-08-2024,65,Wallet,No,Conditioner,No,3,36,16,21,Yes,Active,8,Positive,2
810,27,Other,Mumbai,75k-100k,Combination,3,2005,No,14,5,17,New,11-12-2023,86,Card,No,Sunscreen,No,5,34,6,18,No,Inactive,9,Positive,0
811,34,Male,Hyderabad,25k-50k,Combination,3,4025,No,25,8,16,Repeat,14-05-2025,4,UPI,Yes,Conditioner,No,3,26,1,6,No,Inactive,6,Negative,3
812,37,Male,Chennai,75k-100k,Oily,2,4098,No,26,5,3,Repeat,01-12-2024,36,UPI,No,Shampoo,No,2,77,1,24,No,Active,7,Neutral,0
813,41,Male,Bangalore,25k-50k,Combination,0,4451,Yes,26,2,0,Repeat,28-03-2024,17,Wallet,No,Shampoo,No,2,21,5,31,No,Inactive,0,Neutral,1
814,22,Female,Bangalore,<25k,Normal,1,925,Yes,0,0,6,Repeat,13-02-2024,46,Wallet,No,Moisturizer,No,4,43,0,14,No,Inactive,4,Neutral,3
815,51,Female,Bangalore,50k-75k,Normal,3,1162,No,12,9,10,Repeat,09-06-2023,30,COD,No,Serum,Yes,3,65,7,9,No,Active,0,Positive,4
816,23,Male,Chennai,75k-100k,Sensitive,2,3379,No,22,7,10,Repeat,06-02-2025,8,Wallet,No,Conditioner,No,2,52,18,34,No,Active,1,Positive,0
817,19,Female,Bangalore,50k-75k,Oily,4,2913,No,26,7,17,Churn Risk,29-04-2023,68,COD,No,Shampoo,No,3,37,3,38,No,Active,7,Neutral,0
818,30,Female,Delhi,<25k,Dry,0,3670,No,2,6,17,New,10-01-2024,46,COD,No,Shampoo,No,3,29,19,26,No,Inactive,8,Neutral,0
819,60,Female,Delhi,50k-75k,Sensitive,4,2043,Yes,4,6,8,New,20-04-2023,75,Wallet,No,Sunscreen,No,3,82,3,26,No,Inactive,1,Neutral,3
820,60,Male,Chennai,50k-75k,Combination,4,2644,No,15,3,17,Repeat,04-11-2023,46,UPI,Yes,Conditioner,No,3,49,5,34,No,Active,10,Positive,0
